   line             element
   5160.2           S I      
   5160.3           N I      
   5160.3           N I      
   5160.3           N I      
   5160.45          Ca II    
   5160.45          Ca II    
   5160.490         Ni II    
   5160.778         Fe II    
   5160.8           N I      
   5160.80          C I      
   5160.82652       Ar II    
   5160.8389        Fe II    
   5160.9           S I      
   5160.93          C II     
   5161.0           S I      
   5161.0           S I      
   5161.0373        Ni I     
   5161.132         Ni II    
   5161.302         Mg II    
   5161.310         Mg II    
   5161.39          C I      
   5161.42          N I      
   5161.460         Ca I     
   5161.480         Ca I     
   5161.5           O I      
   5161.5           O I      
   5161.606         Ni III   
   5161.7           S I      
   5161.9           N I      
   5161.90374       Ar II    
   5161.923         Ni II    
   5161.955         Ne II    
   5162.0313        Ne I     
   5162.2726        Fe I     
   5162.28451       Ar I     
   5162.7228        Ar II    
   5162.74638       Ar II    
   5162.819         Ni II    
   5162.9204        N I      
   5163.011         Ne II    
   5163.13855       Ar II    
   5163.2           S I      
   5163.2           S I      
   5163.2095        Fe I     
   5163.23          N II     
   5163.2423        Fe I     
   5163.30          Ar I     
   5163.37          Ar I     
   5163.376         Ni II    
   5163.479         Ca I     
   5163.4825        Ne I     
   5163.544         Fe II    
   5163.66          N I      
   5163.715         Ne II    
   5163.72          N II     
   5163.859         Al III   
   5163.910         Al III   
   5163.9797        Fe I     
   5164.008         Ni II    
   5164.1           Ca VIII  
   5164.1126        Fe I     
   5164.206         Ar I     
   5164.344         Ni II    
   5164.358         Ni II    
   5164.522         Ca I     
   5164.5520        Fe I     
   5164.585         Ne III   
   5164.706         Fe II    
   5165.211         Fe II    
   5165.29196       Ar II    
   5165.40          Ar I     
   5165.4104        Fe I     
   5165.431         Ca I     
   5165.513         Ni II    
   5165.63          N I      
   5165.7093        N I      
   5165.739         Ca I     
   5165.767         Si III   
   5165.76724       Ar II    
   5165.77287       Ar II    
   5165.8           Ca I     
   5165.833         Ni II    
   5165.888         Ca I     
   5166.453         Ne III   
   5166.555         Fe II    
   5166.6           S I      
   5166.68          C VI     
   5166.81          Fe II    
   5167.3           O I      
   5167.3213        Mg I     
   5167.4882        Fe I     
   5167.51          Mg I     
   5167.531         Fe II    
   5167.7409        Ni I     
   5167.794         S II     
   5167.810         C II     
   5167.812         Ni II    
   5167.8961        N I      
   5168.050         N II     
   5168.085         Ni II    
   5168.140         Ca I     
   5168.48          Fe III   
   5168.598         Ne III   
   5168.6           S I      
   5168.6           S I      
   5168.6589        Ni I     
   5168.678         Ca I     
   5168.716         Fe II    
   5168.833         Ni II    
   5168.996         N II     
   5169.033         Ni II    
   5169.0331        Fe II    
   5169.1           N IV     
   5169.137         Ca I     
   5169.2987        Fe I     
   5169.3           Ca I     
   5169.4           O IV     
   5169.40          N I      
   5169.445         Ne II    
   5169.54146       Ar II    
   5169.563         Ni II    
   5169.6289        N I      
   5169.6318        Ar II    
   5169.71          C I      
   5169.7158        Fe I     
   5169.808         Fe II    
   5169.830         Ni III   
   5169.857         Ni II    
   5169.942         Ni II    
   5169.947         Ca I     
   5170.0           Ca VIII  
   5170.156         N II     
   5170.16          Ar I     
   5170.30          C I      
   5170.350         Fe II    
   5170.592         Al III   
   5170.592         Al III   
   5170.643         Al III   
   5170.777         Fe II    
   5170.880         Ca I     
   5171.0           Ca I     
   5171.06940       Ar II    
   5171.1           C III    
   5171.151         Ca III   
   5171.266         N II     
   5171.29          O III    
   5171.4634        Fe I     
   5171.469         N II     
   5171.5964        Fe I     
   5171.68          N I      
   5171.994         Ni II    
   5172.            Al XI    
   5172.1           Ar VIII  
   5172.344         N II     
   5172.57          Ar I     
   5172.6844        Mg I     
   5172.85655       Ar II    
   5172.8685        Ni I     
   5172.920         Ca III   
   5172.973         N II     
   5172.9903        Fe II    
   5173.0021        Fe I     
   5173.0422        Fe I     
   5173.070         Ni II    
   5173.18          C II     
   5173.2957        Fe I     
   5173.385         N II     
   5173.42          Ar I     
   5173.60523       Ar II    
   5173.642         Ni III   
   5173.74157       Ar II    
   5173.766         Ni III   
   5173.8320        Ar II    
   5173.837         Ca I     
   5173.85          Ar I     
   5173.897         Ne III   
   5173.90          Ar I     
   5173.961         Ni II    
   5174.031         Ne III   
   5174.0347        Fe I     
   5174.245         Ni II    
   5174.250         Ne III   
   5174.336         Ni II    
   5174.462         N II     
   5174.590         Ne II    
   5174.6           S I      
   5174.6           S I      
   5174.657         Ne II    
   5174.7           Ar I     
   5174.7           N I      
   5174.823         Ne II    
   5174.91950       Ar II    
   5174.995         Fe II    
   5175.000         Ni II    
   5175.142         Ni II    
   5175.2           Ca I     
   5175.241         Ni II    
   5175.33          O II     
   5175.33          O II     
   5175.392         Fe II    
   5175.4           N III    
   5175.41477       Ar II    
   5175.56          Ar I     
   5175.6           N III    
   5175.651         Ni II    
   5175.7116        N I      
   5175.770         Ca I     
   5175.8           C III    
   5175.814         Ca I     
   5175.890         N II     
   5175.9           S I      
   5175.903         O II     
   5175.941         Ni II    
   5176.0           N IV     
   5176.20          Mg I     
   5176.22907       Ar II    
   5176.249         Ni II    
   5176.265         Ni II    
   5176.3609        Fe I     
   5176.41261       Ar II    
   5176.5604        Ni I     
   5176.573         N II     
   5176.613         Ni II    
   5176.631         Fe II    
   5176.887         Ni II    
   5176.9933        Fe I     
   5177.020         Fe II    
   5177.0265        Fe II    
   5177.058         N II     
   5177.28          N I      
   5177.286         Ne III   
   5177.359         Ca I     
   5177.41          S IV     
   5177.481         Ca I     
   5177.536         Ar I     
   5177.819         Ca I     
   5177.874         Ni II    
   5177.946         Ni II    
   5177.9575        Fe I     
   5178.0152        Fe I     
   5178.08          Ar I     
   5178.18952       Ar II    
   5178.287         Ni II    
   5178.33          Ar I     
   5178.364         Ni II    
   5178.371         Fe II    
   5178.394         Ne II    
   5178.504         Ne II    
   5178.536         Fe III   
   5178.598         Ni II    
   5178.625         Ni III   
   5178.70          Ca III   
   5178.74328       Ar II    
   5178.8011        Fe I     
   5178.8406        Fe I     
   5179.            S I      
   5179.0           N III    
   5179.171         Fe II    
   5179.177         Fe III   
   5179.2564        Fe II    
   5179.26195       Ar II    
   5179.344         N II     
   5179.4           Ca VIII  
   5179.42          N I      
   5179.43213       Ar II    
   5179.521         N II     
   5179.738         Ne II    
   5179.799         Ar I     
   5179.8312        N I      
   5179.9           C III    
   5179.9           Mg III   
   5180.            S XIII   
   5180.049         Ni II    
   5180.0556        Fe I     
   5180.1705        Fe I     
   5180.232         Ni II    
   5180.28          Ar I     
   5180.314         Fe II    
   5180.358         N II     
   5180.7675        Fe I     
   5180.77          Ar I     
   5181.123         Ni II    
   5181.1673        Ni I     
   5181.3           N I      
   5181.3           N I      
   5181.343         Ca I     
   5181.3940        N I      
   5181.5379        N I      
   5181.572         Ni II    
   5181.6           Mg III   
