w fl
3032.7023888 47440000.0
3032.732716 47680000.0
3032.7630434 47900000.0
3032.7933712 48050000.0
3032.8236992 48120000.0
3032.8540276 48140000.0
3032.8843562 48140000.0
3032.9146852 48140000.0
3032.9450145 48160000.0
3032.9753441 48190000.0
3033.0056739 48210000.0
3033.0360041 48220000.0
3033.0663346 48210000.0
3033.0966654 48170000.0
3033.1269965 48130000.0
3033.1573279 48090000.0
3033.1876595 48060000.0
3033.2179915 48040000.0
3033.2483238 48030000.0
3033.2786564 48030000.0
3033.3089894 48030000.0
3033.3393226 48030000.0
3033.3696561 48030000.0
3033.3999899 48030000.0
3033.430324 48040000.0
3033.4606584 48050000.0
3033.4909932 48030000.0
3033.5213282 47890000.0
3033.5516635 47540000.0
3033.5819992 46970000.0
3033.6123351 46330000.0
3033.6426714 45770000.0
3033.6730079 45330000.0
3033.7033448 44980000.0
3033.7336819 44730000.0
3033.7640194 44580000.0
3033.7943571 44520000.0
3033.8246952 44540000.0
3033.8550336 44650000.0
3033.8853722 44850000.0
3033.9157112 45160000.0
3033.9460505 45570000.0
3033.9763901 46100000.0
3034.00673 46730000.0
3034.0370702 47300000.0
3034.0674106 47600000.0
3034.0977514 47520000.0
3034.1280925 47230000.0
3034.1584339 46920000.0
3034.1887756 46650000.0
3034.2191177 46410000.0
3034.24946 46190000.0
3034.2798026 46000000.0
3034.3101455 45870000.0
3034.3404887 45800000.0
3034.3708323 45800000.0
3034.4011761 45820000.0
3034.4315202 45830000.0
3034.4618647 45780000.0
3034.4922094 45710000.0
3034.5225544 45720000.0
3034.5528998 45840000.0
3034.5832454 45970000.0
3034.6135914 46030000.0
3034.6439376 46040000.0
3034.6742842 46070000.0
3034.7046311 46130000.0
3034.7349782 46200000.0
3034.7653257 46280000.0
3034.7956735 46380000.0
3034.8260216 46510000.0
3034.8563699 46700000.0
3034.8867186 46960000.0
3034.9170676 47280000.0
3034.9474169 47610000.0
3034.9777665 47860000.0
3035.0081164 47970000.0
3035.0384666 48000000.0
3035.0688171 48020000.0
3035.0991679 48040000.0
3035.129519 48040000.0
3035.1598705 47970000.0
3035.1902222 47820000.0
3035.2205742 47630000.0
3035.2509265 47460000.0
3035.2812792 47320000.0
3035.3116321 47220000.0
3035.3419853 47130000.0
3035.3723389 47040000.0
3035.4026927 46960000.0
3035.4330469 46880000.0
3035.4634013 46800000.0
3035.4937561 46750000.0
3035.5241111 46730000.0
3035.5544665 46760000.0
3035.5848222 46800000.0
3035.6151781 46810000.0
3035.6455344 46800000.0
3035.675891 46760000.0
3035.7062479 46700000.0
3035.736605 46630000.0
3035.7669625 46580000.0
3035.7973203 46560000.0
3035.8276784 46590000.0
3035.8580368 46660000.0
3035.8883955 46770000.0
3035.9187545 46880000.0
3035.9491138 46950000.0
3035.9794734 46880000.0
3036.0098334 46660000.0
3036.0401936 46380000.0
3036.0705541 46160000.0
3036.1009149 46050000.0
3036.1312761 45960000.0
3036.1616375 45860000.0
3036.1919992 45750000.0
3036.2223613 45700000.0
3036.2527236 45690000.0
3036.2830863 45750000.0
3036.3134492 45870000.0
3036.3438125 46050000.0
3036.374176 46290000.0
3036.4045399 46610000.0
3036.4349041 47010000.0
3036.4652685 47470000.0
3036.4956333 47860000.0
3036.5259984 48090000.0
3036.5563638 48190000.0
3036.5867294 48210000.0
3036.6170954 48200000.0
3036.6474617 48180000.0
3036.6778283 48150000.0
3036.7081952 48130000.0
3036.7385624 48120000.0
3036.7689299 48110000.0
3036.7992977 48110000.0
3036.8296659 48110000.0
3036.8600343 48110000.0
3036.890403 48110000.0
3036.920772 48110000.0
3036.9511414 48110000.0
3036.981511 48120000.0
3037.0118809 48130000.0
3037.0422512 48140000.0
3037.0726217 48140000.0
3037.1029926 48150000.0
3037.1333637 48160000.0
3037.1637352 48150000.0
3037.1941069 48130000.0
3037.224479 48130000.0
3037.2548514 48120000.0
3037.285224 48100000.0
3037.315597 48100000.0
3037.3459703 48090000.0
3037.3763439 48090000.0
3037.4067177 48080000.0
3037.4370919 48050000.0
3037.4674664 48030000.0
3037.4978412 48020000.0
3037.5282163 48010000.0
3037.5585917 47930000.0
3037.5889674 47720000.0
3037.6193434 47350000.0
3037.6497198 46910000.0
3037.6800964 46500000.0
3037.7104733 46170000.0
3037.7408505 45910000.0
3037.7712281 45730000.0
3037.8016059 45610000.0
3037.831984 45560000.0
3037.8623625 45580000.0
3037.8927412 45670000.0
3037.9231203 45820000.0
3037.9534996 46000000.0
3037.9838793 46130000.0
3038.0142592 46090000.0
3038.0446395 45810000.0
3038.0750201 45370000.0
3038.1054009 44870000.0
3038.1357821 44360000.0
3038.1661636 43880000.0
3038.1965454 43500000.0
3038.2269275 43230000.0
3038.2573098 43080000.0
3038.2876925 43040000.0
3038.3180755 43120000.0
3038.3484588 43340000.0
3038.3788424 43700000.0
3038.4092264 44200000.0
3038.4396106 44860000.0
3038.4699951 45660000.0
3038.5003799 46520000.0
3038.530765 47200000.0
3038.5611505 47470000.0
3038.5915362 47390000.0
3038.6219222 47160000.0
3038.6523086 46930000.0
3038.6826952 46710000.0
3038.7130822 46450000.0
3038.7434694 46100000.0
3038.773857 45700000.0
3038.8042448 45350000.0
3038.834633 45080000.0
3038.8650215 44920000.0
3038.8954102 44850000.0
3038.9257993 44870000.0
3038.9561887 44970000.0
3038.9865784 45180000.0
3039.0169684 45480000.0
3039.0473587 45860000.0
3039.0777493 46210000.0
3039.1081402 46470000.0
3039.1385314 46630000.0
3039.1689229 46720000.0
3039.1993147 46810000.0
3039.2297068 46870000.0
3039.2600992 46870000.0
3039.2904919 46790000.0
3039.320885 46670000.0
3039.3512783 46510000.0
3039.3816719 46280000.0
3039.4120659 45950000.0
3039.4424601 45560000.0
3039.4728546 45210000.0
3039.5032495 44960000.0
3039.5336447 44830000.0
3039.5640401 44820000.0
3039.5944359 44920000.0
3039.6248319 45120000.0
3039.6552283 45330000.0
3039.685625 45510000.0
3039.716022 45650000.0
3039.7464192 45810000.0
3039.7768168 46040000.0
3039.8072147 46340000.0
3039.8376129 46730000.0
3039.8680114 47160000.0
3039.8984102 47560000.0
3039.9288093 47850000.0
3039.9592087 47980000.0
3039.9896084 48030000.0
3040.0200085 48040000.0
3040.0504088 48040000.0
3040.0808094 48040000.0
3040.1112103 48040000.0
3040.1416116 48030000.0
3040.1720131 47990000.0
3040.2024149 47900000.0
3040.2328171 47780000.0
3040.2632195 47670000.0
3040.2936223 47580000.0
3040.3240254 47520000.0
3040.3544287 47460000.0
3040.3848324 47420000.0
3040.4152364 47400000.0
3040.4456406 47380000.0
3040.4760452 47380000.0
3040.5064501 47400000.0
3040.5368553 47430000.0
3040.5672608 47480000.0
3040.5976666 47550000.0
3040.6280727 47650000.0
3040.6584791 47770000.0
3040.6888858 47890000.0
3040.7192928 47970000.0
3040.7497001 48010000.0
3040.7801077 48020000.0
3040.8105156 48040000.0
3040.8409239 48050000.0
3040.8713324 48070000.0
3040.9017412 48080000.0
3040.9321504 48080000.0
3040.9625598 48080000.0
3040.9929696 48090000.0
3041.0233796 48060000.0
3041.05379 47960000.0
3041.0842006 47790000.0
3041.1146116 47600000.0
3041.1450229 47430000.0
3041.1754344 47300000.0
3041.2058463 47210000.0
3041.2362585 47150000.0
3041.266671 47110000.0
3041.2970838 47100000.0
3041.3274968 47100000.0
3041.3579102 47130000.0
3041.3883239 47170000.0
3041.4187379 47230000.0
3041.4491523 47300000.0
3041.4795669 47330000.0
3041.5099818 47220000.0
3041.540397 46800000.0
3041.5708125 45950000.0
3041.6012284 44770000.0
3041.6316445 43510000.0
3041.6620609 42410000.0
3041.6924777 41540000.0
3041.7228947 40900000.0
3041.7533121 40470000.0
3041.7837297 40240000.0
3041.8141477 40210000.0
3041.844566 40390000.0
3041.8749845 40770000.0
3041.9054034 41370000.0
3041.9358226 42200000.0
3041.966242 43250000.0
3041.9966618 44480000.0
3042.0270819 45740000.0
3042.0575023 46820000.0
3042.087923 47510000.0
3042.118344 47800000.0
3042.1487653 47860000.0
3042.1791869 47830000.0
3042.2096088 47800000.0
3042.2400311 47750000.0
3042.2704536 47660000.0
3042.3008764 47470000.0
3042.3312995 47050000.0
3042.361723 46290000.0
3042.3921467 45260000.0
3042.4225707 44190000.0
3042.4529951 43250000.0
3042.4834197 42520000.0
3042.5138447 42000000.0
3042.54427 41670000.0
3042.5746955 41490000.0
3042.6051214 41440000.0
3042.6355476 41510000.0
3042.665974 41690000.0
3042.6964008 42030000.0
3042.7268279 42560000.0
3042.7572553 43300000.0
3042.787683 44220000.0
3042.818111 45260000.0
3042.8485393 46230000.0
3042.8789679 46900000.0
3042.9093968 47190000.0
3042.939826 47220000.0
3042.9702556 47180000.0
3043.0006854 47150000.0
3043.0311155 47160000.0
3043.0615459 47200000.0
3043.0919767 47280000.0
3043.1224077 47390000.0
3043.1528391 47500000.0
3043.1832707 47550000.0
3043.2137027 47530000.0
3043.2441349 47480000.0
3043.2745675 47410000.0
3043.3050004 47270000.0
3043.3354335 47100000.0
3043.365867 46930000.0
3043.3963008 46740000.0
3043.4267349 46500000.0
3043.4571693 46230000.0
3043.487604 46010000.0
3043.518039 45850000.0
3043.5484743 45750000.0
3043.5789099 45710000.0
3043.6093458 45740000.0
3043.639782 45830000.0
3043.6702185 45980000.0
3043.7006553 46170000.0
3043.7310925 46390000.0
3043.7615299 46610000.0
3043.7919676 46830000.0
3043.8224057 47040000.0
3043.852844 47210000.0
3043.8832827 47380000.0
3043.9137216 47530000.0
3043.9441609 47600000.0
3043.9746004 47610000.0
3044.0050403 47600000.0
3044.0354805 47590000.0
3044.065921 47600000.0
3044.0963617 47620000.0
3044.1268028 47640000.0
3044.1572442 47670000.0
3044.1876859 47700000.0
3044.2181279 47750000.0
3044.2485702 47810000.0
3044.2790128 47850000.0
3044.3094557 47870000.0
3044.3398989 47870000.0
3044.3703425 47870000.0
3044.4007863 47880000.0
3044.4312304 47880000.0
3044.4616749 47850000.0
3044.4921196 47740000.0
3044.5225646 47550000.0
3044.55301 47350000.0
3044.5834556 47190000.0
3044.6139016 47080000.0
3044.6443479 47010000.0
3044.6747944 46950000.0
3044.7052413 46910000.0
3044.7356885 46870000.0
3044.7661359 46860000.0
3044.7965837 46860000.0
3044.8270318 46890000.0
3044.8574802 46930000.0
3044.8879289 46990000.0
3044.9183779 47090000.0
3044.9488272 47250000.0
3044.9792768 47440000.0
3045.0097267 47610000.0
3045.040177 47700000.0
3045.0706275 47740000.0
3045.1010783 47750000.0
3045.1315294 47770000.0
3045.1619809 47800000.0
3045.1924326 47820000.0
3045.2228847 47850000.0
3045.253337 47890000.0
3045.2837897 47930000.0
3045.3142426 47970000.0
3045.3446959 48020000.0
3045.3751495 48050000.0
3045.4056033 48050000.0
3045.4360575 48000000.0
3045.466512 47820000.0
3045.4969668 47500000.0
3045.5274219 47090000.0
3045.5578773 46700000.0
3045.588333 46340000.0
3045.618789 46010000.0
3045.6492453 45720000.0
3045.6797019 45510000.0
3045.7101588 45370000.0
3045.740616 45300000.0
3045.7710736 45300000.0
3045.8015314 45360000.0
3045.8319895 45490000.0
3045.862448 45690000.0
3045.8929067 45970000.0
3045.9233658 46350000.0
3045.9538251 46770000.0
3045.9842848 47150000.0
3046.0147448 47400000.0
3046.045205 47540000.0
3046.0756656 47650000.0
3046.1061265 47720000.0
3046.1365877 47740000.0
3046.1670491 47720000.0
3046.1975109 47690000.0
3046.227973 47670000.0
3046.2584354 47650000.0
3046.2888981 47650000.0
3046.3193612 47650000.0
3046.3498245 47650000.0
3046.3802881 47650000.0
3046.410752 47660000.0
3046.4412162 47670000.0
3046.4716808 47680000.0
3046.5021456 47680000.0
3046.5326108 47690000.0
3046.5630762 47710000.0
3046.593542 47740000.0
3046.624008 47780000.0
3046.6544744 47810000.0
3046.684941 47830000.0
3046.715408 47830000.0
3046.7458753 47840000.0
3046.7763429 47850000.0
3046.8068108 47870000.0
3046.837279 47880000.0
3046.8677474 47890000.0
3046.8982162 47870000.0
3046.9286853 47830000.0
3046.9591548 47770000.0
3046.9896245 47710000.0
3047.0200945 47650000.0
3047.0505648 47610000.0
3047.0810354 47580000.0
3047.1115064 47570000.0
3047.1419776 47560000.0
3047.1724492 47580000.0
3047.202921 47600000.0
3047.2333931 47620000.0
3047.2638656 47630000.0
3047.2943384 47550000.0
3047.3248114 47290000.0
3047.3552848 46840000.0
3047.3857585 46340000.0
3047.4162325 45900000.0
3047.4467067 45540000.0
3047.4771813 45240000.0
3047.5076562 45020000.0
3047.5381314 44870000.0
3047.5686069 44790000.0
3047.5990827 44780000.0
3047.6295588 44840000.0
3047.6600353 44980000.0
3047.690512 45200000.0
3047.720989 45510000.0
3047.7514663 45930000.0
3047.781944 46470000.0
3047.8124219 47030000.0
3047.8429002 47490000.0
3047.8733787 47750000.0
3047.9038576 47840000.0
3047.9343367 47860000.0
3047.9648162 47870000.0
3047.995296 47890000.0
3048.025776 47900000.0
3048.0562564 47910000.0
3048.0867371 47930000.0
3048.1172181 47940000.0
3048.1476994 47940000.0
3048.178181 47880000.0
3048.2086629 47620000.0
3048.2391451 47020000.0
3048.2696276 46100000.0
3048.3001104 45070000.0
3048.3305936 44110000.0
3048.361077 43230000.0
3048.3915607 42370000.0
3048.4220448 41530000.0
3048.4525291 40830000.0
3048.4830137 40340000.0
3048.5134987 40090000.0
3048.543984 40070000.0
3048.5744695 40280000.0
3048.6049554 40700000.0
3048.6354416 41350000.0
3048.665928 42250000.0
3048.6964148 43340000.0
3048.7269019 44480000.0
3048.7573893 45430000.0
3048.787877 46080000.0
3048.818365 46510000.0
3048.8488533 46820000.0
3048.8793419 47030000.0
3048.9098308 47120000.0
3048.94032 47060000.0
3048.9708096 46920000.0
3049.0012994 46770000.0
3049.0317895 46640000.0
3049.06228 46550000.0
3049.0927707 46490000.0
3049.1232618 46470000.0
3049.1537531 46480000.0
3049.1842448 46530000.0
3049.2147367 46620000.0
3049.245229 46740000.0
3049.2757216 46910000.0
3049.3062145 47110000.0
3049.3367076 47320000.0
3049.3672011 47450000.0
3049.3976949 47410000.0
3049.428189 47240000.0
3049.4586834 47050000.0
3049.4891781 46890000.0
3049.5196732 46740000.0
3049.5501685 46580000.0
3049.5806641 46400000.0
3049.61116 46140000.0
3049.6416563 45760000.0
3049.6721528 45280000.0
3049.7026496 44830000.0
3049.7331468 44490000.0
3049.7636442 44280000.0
3049.794142 44190000.0
3049.8246401 44190000.0
3049.8551384 44300000.0
3049.8856371 44480000.0
3049.9161361 44700000.0
3049.9466354 44920000.0
3049.977135 45170000.0
3050.0076349 45470000.0
3050.038135 45800000.0
3050.0686356 46170000.0
3050.0991364 46590000.0
3050.1296375 46990000.0
3050.1601389 47260000.0
3050.1906406 47370000.0
3050.2211426 47400000.0
3050.251645 47400000.0
3050.2821476 47410000.0
3050.3126506 47430000.0
3050.3431538 47460000.0
3050.3736574 47500000.0
3050.4041612 47540000.0
3050.4346654 47600000.0
3050.4651699 47680000.0
3050.4956746 47770000.0
3050.5261797 47850000.0
3050.5566851 47900000.0
3050.5871908 47920000.0
3050.6176968 47930000.0
3050.6482031 47940000.0
3050.6787097 47950000.0
3050.7092166 47890000.0
3050.7397238 47620000.0
3050.7702313 47010000.0
3050.8007391 46090000.0
3050.8312473 45060000.0
3050.8617557 44130000.0
3050.8922644 43370000.0
3050.9227735 42790000.0
3050.9532828 42370000.0
3050.9837925 42110000.0
3051.0143025 42010000.0
3051.0448127 42050000.0
3051.0753233 42250000.0
3051.1058342 42610000.0
3051.1363453 43120000.0
3051.1668568 43800000.0
3051.1973686 44660000.0
3051.2278807 45630000.0
3051.2583931 46540000.0
3051.2889058 47090000.0
3051.3194188 47190000.0
3051.3499322 47000000.0
3051.3804458 46710000.0
3051.4109597 46350000.0
3051.4414739 45880000.0
3051.4719885 45260000.0
3051.5025033 44610000.0
3051.5330185 44070000.0
3051.5635339 43680000.0
3051.5940497 43430000.0
3051.6245657 43310000.0
3051.6550821 43310000.0
3051.6855988 43440000.0
3051.7161157 43690000.0
3051.746633 44070000.0
3051.7771506 44540000.0
3051.8076685 45030000.0
3051.8381867 45500000.0
3051.8687052 46000000.0
3051.899224 46560000.0
3051.9297431 47130000.0
3051.9602626 47580000.0
3051.9907823 47820000.0
3052.0213023 47890000.0
3052.0518226 47840000.0
3052.0823433 47710000.0
3052.1128642 47540000.0
3052.1433855 47380000.0
3052.173907 47240000.0
3052.2044289 47140000.0
3052.2349511 47070000.0
3052.2654735 47010000.0
3052.2959963 46980000.0
3052.3265194 46960000.0
3052.3570428 46980000.0
3052.3875665 47020000.0
3052.4180905 47070000.0
3052.4486148 47150000.0
3052.4791394 47250000.0
3052.5096643 47380000.0
3052.5401895 47550000.0
3052.570715 47710000.0
3052.6012409 47810000.0
3052.631767 47850000.0
3052.6622934 47870000.0
3052.6928202 47870000.0
3052.7233472 47870000.0
3052.7538746 47880000.0
3052.7844023 47890000.0
3052.8149302 47900000.0
3052.8454585 47900000.0
3052.8759871 47920000.0
3052.906516 47930000.0
3052.9370451 47950000.0
3052.9675746 47960000.0
3052.9981044 47970000.0
3053.0286345 47980000.0
3053.0591649 47990000.0
3053.0896957 47990000.0
3053.1202267 47980000.0
3053.150758 47980000.0
3053.1812896 47980000.0
3053.2118216 47980000.0
3053.2423538 47980000.0
3053.2728864 47980000.0
3053.3034192 47980000.0
3053.3339524 47980000.0
3053.3644858 47980000.0
3053.3950196 47980000.0
3053.4255537 47970000.0
3053.456088 47970000.0
3053.4866227 47970000.0
3053.5171577 47970000.0
3053.547693 47950000.0
3053.5782286 47930000.0
3053.6087645 47910000.0
3053.6393007 47890000.0
3053.6698372 47860000.0
3053.7003741 47820000.0
3053.7309112 47760000.0
3053.7614486 47690000.0
3053.7919863 47640000.0
3053.8225244 47600000.0
3053.8530627 47570000.0
3053.8836014 47540000.0
3053.9141403 47500000.0
3053.9446796 47470000.0
3053.9752192 47430000.0
3054.0057591 47330000.0
3054.0362992 47140000.0
3054.0668397 46870000.0
3054.0973805 46600000.0
3054.1279216 46400000.0
3054.158463 46270000.0
3054.1890047 46200000.0
3054.2195467 46170000.0
3054.250089 46150000.0
3054.2806317 46160000.0
3054.3111746 46190000.0
3054.3417178 46260000.0
3054.3722614 46380000.0
3054.4028052 46530000.0
3054.4333494 46720000.0
3054.4638938 46940000.0
3054.4944386 47180000.0
3054.5249836 47380000.0
3054.555529 47440000.0
3054.5860747 47390000.0
3054.6166207 47300000.0
3054.647167 47220000.0
3054.6777136 47160000.0
3054.7082605 47120000.0
3054.7388077 47100000.0
3054.7693552 47100000.0
3054.799903 47110000.0
3054.8304511 47130000.0
3054.8609995 47170000.0
3054.8915483 47210000.0
3054.9220973 47210000.0
3054.9526467 47130000.0
3054.9831963 46990000.0
3055.0137463 46860000.0
3055.0442965 46750000.0
3055.0748471 46630000.0
3055.105398 46520000.0
3055.1359491 46430000.0
3055.1665006 46380000.0
3055.1970524 46360000.0
3055.2276045 46380000.0
3055.2581569 46420000.0
3055.2887096 46490000.0
3055.3192626 46590000.0
3055.3498159 46750000.0
3055.3803695 46960000.0
3055.4109235 47220000.0
3055.4414777 47480000.0
3055.4720322 47660000.0
3055.5025871 47730000.0
3055.5331422 47720000.0
3055.5636977 47690000.0
3055.5942534 47670000.0
3055.6248095 47650000.0
3055.6553659 47640000.0
3055.6859225 47620000.0
3055.7164795 47570000.0
3055.7470368 47520000.0
3055.7775944 47470000.0
3055.8081523 47430000.0
3055.8387105 47390000.0
3055.869269 47350000.0
3055.8998278 47290000.0
3055.930387 47180000.0
3055.9609464 47020000.0
3055.9915061 46740000.0
3056.0220661 46350000.0
3056.0526265 45940000.0
3056.0831871 45530000.0
3056.1137481 45180000.0
3056.1443094 44910000.0
3056.1748709 44740000.0
3056.2054328 44670000.0
3056.235995 44660000.0
3056.2665574 44690000.0
3056.2971202 44800000.0
3056.3276833 44990000.0
3056.3582467 45270000.0
3056.3888104 45640000.0
3056.4193744 46070000.0
3056.4499388 46530000.0
3056.4805034 46980000.0
3056.5110683 47340000.0
3056.5416335 47570000.0
3056.5721991 47730000.0
3056.6027649 47840000.0
3056.6333311 47890000.0
3056.6638975 47900000.0
3056.6944643 47890000.0
3056.7250314 47870000.0
3056.7555987 47870000.0
3056.7861664 47870000.0
3056.8167344 47860000.0
3056.8473027 47840000.0
3056.8778713 47800000.0
3056.9084402 47780000.0
3056.9390094 47760000.0
3056.9695789 47740000.0
3057.0001487 47730000.0
3057.0307188 47730000.0
3057.0612893 47730000.0
